56207.6,80, 138
56274.0,81, 139
56340.4,80, 139
56406.8,80, 138
56473.2,80, 138
56539.6,79, 139
56606.0,80, 138
56672.4,81, 137
56738.8,82, 137
56805.2,82, 137
56871.6,83, 136
56938.0,83, 136
57004.4,83, 135
57070.8,83, 135
57137.2,83, 134
57203.6,83, 134
57270.0,84, 133
57336.4,85, 133
57402.8,87, 132
57469.2,87, 132
57535.6,88, 133
57602.0,88, 133
57668.4,88, 133
57734.8,87, 133
57801.2,87, 133
57867.6,87, 133
57934.0,85, 133
58000.4,85, 131
58066.8,88, 129
58133.2,88, 130
58199.6,89, 131
58266.0,88, 131
58332.4,87, 131
58398.8,87, 130
58465.2,88, 129
58531.6,87, 131
58598.0,88, 131
58664.4,89, 130
58730.8,87, 130
58797.2,85, 131
58863.6,84, 131
58930.0,85, 135
58996.4,82, 134
59062.8,82, 134
59129.2,82, 134
59195.6,83, 134
59262.0,82, 134
59328.4,82, 135
59394.8,82, 134
59461.2,83, 134
59527.6,83, 134
59594.0,84, 133
59660.4,85, 133
59726.8,85, 133
59793.2,85, 133
59859.6,85, 132
59926.0,86, 132
59992.4,88, 130
60058.8,90, 130
60125.2,92, 128
60191.6,94, 126
60258.0,93, 127
60324.4,93, 127
60390.8,94, 127
60457.2,94, 127
60523.6,94, 126
60590.0,95, 126
60656.4,97, 126
60722.8,96, 126
60789.2,96, 127
60855.6,96, 127
60922.0,95, 128
60988.4,96, 127
61054.8,97, 125
61121.2,98, 125
61187.6,100, 124
61254.0,102, 123
61320.4,102, 122
61386.8,98, 125
61453.2,101, 124
61519.6,101, 125
61586.0,100, 125
61652.4,100, 125
61718.8,97, 125
61785.2,102, 127
61851.6,102, 127
61918.0,102, 127
61984.4,102, 127
62050.8,102, 128
62117.2,98, 127
62183.6,100, 125
62250.0,100, 125
62316.4,101, 126
62382.8,104, 128
62449.2,108, 130
62515.6,111, 132
62582.0,112, 134
62648.4,113, 134
62714.8,113, 134
62781.2,117, 136
62847.6,121, 138
62914.0,123, 140
62980.4,125, 142
63046.8,125, 143
63113.2,126, 144
63179.6,127, 144
63246.0,127, 144
63312.4,127, 143
63378.8,127, 143
63445.2,127, 143
63511.6,127, 143
63578.0,127, 143
63644.4,127, 143
63710.8,127, 143
63777.2,126, 142
63843.6,126, 142
63910.0,125, 142
63976.4,125, 142
64042.8,124, 141
64109.2,124, 143
64175.6,125, 143
64242.0,125, 142
64308.4,125, 142
64374.8,125, 142
64441.2,121, 143
64507.6,126, 142
64574.0,127, 143
64640.4,130, 143
64706.8,132, 143
64773.2,133, 144
64839.6,135, 146
64906.0,143, 144
64972.4,149, 144
65038.8,158, 144
65105.2,166, 144
65171.6,174, 143
65238.0,180, 141
65304.4,189, 141
65370.8,198, 143
65437.2,206, 144
65503.6,215, 143
65570.0,222, 143
65636.4,230, 145
65702.8,235, 146
65769.2,243, 145
65835.6,249, 143
65902.0,253, 144
65968.4,253, 145
66034.8,253, 145
66101.2,250, 145
66167.6,250, 144
66234.0,250, 145
66300.4,249, 146
66366.8,250, 145
66433.2,249, 145
66499.6,251, 145
66566.0,254, 144
66632.4,254, 144
66698.8,257, 143
66765.2,255, 144
66831.6,255, 142
66898.0,258, 143
66964.4,258, 143
67030.8,260, 142
67097.2,259, 141
67163.6,259, 140
67230.0,259, 141
67296.4,260, 139
67362.8,261, 140
67495.6,259, 144
67562.0,260, 142
67628.4,260, 138
67694.8,260, 138
67761.2,260, 138
67827.6,260, 139
67894.0,258, 147
67960.4,261, 144
68026.8,257, 136
68093.2,259, 138
68159.6,259, 138
68226.0,260, 140
68292.4,260, 140
68358.8,261, 141
68425.2,261, 141
68491.6,262, 141
68558.0,266, 145
68624.4,264, 145
68690.8,267, 142
68757.2,266, 144
68823.6,268, 143
68890.0,267, 142
68956.4,265, 140
69022.8,265, 140
69089.2,265, 141
69155.6,268, 143
69222.0,267, 144
69288.4,266, 144
69354.8,267, 148
69421.2,266, 142
69487.6,266, 143
69554.0,268, 143
69620.4,267, 143
69686.8,267, 144
69753.2,268, 143
69819.6,267, 145
69886.0,266, 145
69952.4,267, 146
70018.8,266, 143
70085.2,267, 143
70151.6,268, 143
70218.0,268, 143
70284.4,268, 144
70350.8,267, 144
70417.2,268, 144
70483.6,268, 145
70550.0,269, 145
70616.4,268, 144
70682.8,268, 143
70749.2,266, 142
70815.6,265, 144
70948.4,267, 147
71014.8,267, 143
71081.2,263, 143
71147.6,267, 146
71214.0,265, 144
71280.4,264, 148
71678.8,262, 147
71745.2,258, 145
72276.4,263, 148
72608.4,264, 149
72741.2,267, 150
72807.6,269, 146
72874.0,270, 146
72940.4,269, 146
73006.8,267, 145
73073.2,267, 145
73139.6,265, 146
73206.0,266, 147
73272.4,266, 146
73405.2,267, 146
73471.6,267, 145
73538.0,269, 145
73604.4,268, 145
73670.8,268, 145
73737.2,267, 147
73803.6,266, 147
73870.0,265, 147
73936.4,265, 146
74002.8,267, 146
74069.2,267, 145
74135.6,268, 144
74202.0,269, 146
74268.4,268, 146
74334.8,267, 146
74401.2,266, 146
74467.6,267, 146
74534.0,267, 146
74666.8,268, 149
74733.2,268, 143
74799.6,268, 145
74866.0,268, 145
74932.4,267, 144
74998.8,268, 145
75065.2,267, 146
75198.0,268, 149
75264.4,267, 145
75330.8,267, 146
75397.2,267, 144
75463.6,269, 146
75530.0,268, 145
75596.4,267, 147
75662.8,267, 146
75729.2,267, 146
75795.6,266, 147
75862.0,267, 148
75928.4,266, 144
75994.8,267, 145
76061.2,267, 144
76127.6,268, 145
76194.0,268, 145
76326.8,268, 145
76393.2,266, 146
76459.6,268, 147
76526.0,267, 148
76658.8,268, 146
76725.2,267, 144
76791.6,267, 145
76858.0,266, 144
76924.4,267, 146
76990.8,267, 146
77057.2,267, 145
77123.6,267, 145
77190.0,267, 144
77256.4,267, 143
77322.8,267, 144
77389.2,267, 144
77455.6,267, 144
77522.0,267, 145
77588.4,267, 145
77654.8,267, 145
77721.2,268, 147
77787.6,267, 145
77854.0,267, 145
77920.4,267, 144
77986.8,267, 145
78053.2,267, 145
78119.6,267, 145
78186.0,267, 143
78252.4,267, 145
78318.8,267, 146
78385.2,266, 144
78783.6,261, 144
78916.4,260, 142
79115.6,271, 143
79182.0,269, 145
79514.0,266, 147
79580.4,265, 149
79646.8,266, 144
79713.2,268, 144
79779.6,265, 145
79846.0,262, 140
79912.4,263, 141
79978.8,266, 144
80045.2,265, 144
80111.6,265, 143
80178.0,265, 144
80244.4,266, 146
80310.8,265, 144
80377.2,264, 143
80510.0,264, 142
80576.4,265, 148
80642.8,266, 144
80709.2,267, 145
80775.6,266, 143
80842.0,266, 145
80908.4,265, 147
80974.8,264, 146
81240.4,265, 144
81306.8,263, 146
81439.6,268, 144
81506.0,263, 144
81572.4,263, 145
81771.6,262, 143
81838.0,264, 144
81904.4,263, 147
82037.2,257, 144
82103.6,259, 146
82170.0,263, 147
82236.4,265, 144
82302.8,263, 144
82369.2,262, 145
82435.6,261, 145
82502.0,261, 144
82634.8,255, 144
82767.6,260, 142
82834.0,259, 145
82900.4,253, 145
83099.6,249, 142
83166.0,255, 143
83232.4,257, 142
83298.8,257, 142
83365.2,256, 144
83431.6,250, 150
83498.0,247, 150
83630.8,247, 145
83697.2,244, 147
83763.6,241, 146
83830.0,239, 143
83962.8,233, 142
84029.2,243, 142
84095.6,242, 141
84162.0,243, 141
84228.4,243, 141
84294.8,239, 142
84361.2,240, 146
84427.6,240, 147
84494.0,244, 148
84560.4,244, 147
84626.8,245, 145
84693.2,246, 145
84759.6,244, 144
84826.0,247, 145
84892.4,250, 145
84958.8,250, 144
85025.2,251, 146
85091.6,252, 146
85158.0,254, 147
85224.4,253, 145
85290.8,254, 145
85357.2,251, 143
85556.4,250, 144
85622.8,251, 142
85689.2,249, 141
85755.6,260, 143
85822.0,250, 139
85888.4,249, 137
85954.8,247, 134
86021.2,247, 131
86154.0,238, 114
86220.4,240, 109
86286.8,235, 101
